state_run1,LnL_run1,state_run2,LnL_run2
1.03E+07,-5874.942,1.03E+07,-5873.264
1.03E+07,-5871.521,1.03E+07,-5871.004
1.03E+07,-5873.171,1.03E+07,-5870.879
1.03E+07,-5871.973,1.03E+07,-5873.8
1.03E+07,-5872.781,1.03E+07,-5874.494
1.03E+07,-5874.456,1.03E+07,-5873.087
1.03E+07,-5870.482,1.03E+07,-5875.394
1.03E+07,-5874.003,1.03E+07,-5873.056
1.03E+07,-5880.093,1.03E+07,-5878.566
1.03E+07,-5876.758,1.03E+07,-5878.046
1.03E+07,-5875.379,1.03E+07,-5871.515
1.03E+07,-5874.277,1.03E+07,-5872.414
1.03E+07,-5870.141,1.03E+07,-5872.61
1.03E+07,-5869.472,1.03E+07,-5873.833
1.03E+07,-5873.158,1.03E+07,-5876.848
1.03E+07,-5875.498,1.03E+07,-5871.22
1.03E+07,-5874.244,1.03E+07,-5877.532
1.03E+07,-5874.311,1.03E+07,-5879.159
1.03E+07,-5870.484,1.03E+07,-5877.314
1.03E+07,-5872.523,1.03E+07,-5870.931
1.03E+07,-5877.19,1.03E+07,-5880.818
1.03E+07,-5877.502,1.03E+07,-5880.696
1.03E+07,-5874.191,1.03E+07,-5878.463
1.03E+07,-5871.571,1.03E+07,-5875.638
1.03E+07,-5872.438,1.03E+07,-5874.599
1.03E+07,-5875.29,1.03E+07,-5873.747
1.03E+07,-5876.101,1.03E+07,-5875.667
1.03E+07,-5873.343,1.03E+07,-5871.879
1.03E+07,-5874.477,1.03E+07,-5875.675
1.03E+07,-5879.431,1.03E+07,-5880.048
1.03E+07,-5874.448,1.03E+07,-5872.429
1.03E+07,-5875.073,1.03E+07,-5876.925
1.03E+07,-5880.083,1.03E+07,-5880.557
1.03E+07,-5881.584,1.03E+07,-5876.491
1.03E+07,-5879.378,1.03E+07,-5876.78
1.03E+07,-5876.081,1.03E+07,-5871.878
1.03E+07,-5876.336,1.03E+07,-5869.89
1.03E+07,-5871.388,1.03E+07,-5873.888
1.03E+07,-5876.769,1.03E+07,-5875.61
1.03E+07,-5871.608,1.03E+07,-5884.514
1.03E+07,-5876.308,1.03E+07,-5881.704
1.03E+07,-5873.873,1.03E+07,-5868.765
1.03E+07,-5870.593,1.03E+07,-5876.174
1.03E+07,-5872.291,1.03E+07,-5875.783
1.03E+07,-5876.611,1.03E+07,-5878.4
1.03E+07,-5880.552,1.03E+07,-5871.43
1.03E+07,-5874.406,1.03E+07,-5875.486
1.03E+07,-5871.95,1.03E+07,-5874.808
1.03E+07,-5874.811,1.03E+07,-5873.815
1.03E+07,-5877.685,1.03E+07,-5872.72
1.03E+07,-5871.121,1.03E+07,-5879.578
1.03E+07,-5874.245,1.03E+07,-5880.52
1.03E+07,-5885.02,1.03E+07,-5875.442
1.03E+07,-5871.702,1.03E+07,-5876.334
1.03E+07,-5869.418,1.03E+07,-5873.905
1.04E+07,-5877.392,1.04E+07,-5876.902
1.04E+07,-5871.524,1.04E+07,-5876.328
1.04E+07,-5872.916,1.04E+07,-5875.776
1.04E+07,-5870.845,1.04E+07,-5877.809
1.04E+07,-5873.718,1.04E+07,-5877.837
1.04E+07,-5879.765,1.04E+07,-5875.331
1.04E+07,-5873.774,1.04E+07,-5872.668
1.04E+07,-5871.829,1.04E+07,-5870.498
1.04E+07,-5874.703,1.04E+07,-5873.026
1.04E+07,-5877.076,1.04E+07,-5879.78
1.04E+07,-5874.655,1.04E+07,-5871.173
1.04E+07,-5875.614,1.04E+07,-5875.53
1.04E+07,-5877.889,1.04E+07,-5875.725
1.04E+07,-5873.736,1.04E+07,-5870.744
1.04E+07,-5873.917,1.04E+07,-5870.791
1.04E+07,-5880.538,1.04E+07,-5881.855
1.04E+07,-5877.83,1.04E+07,-5871.819
1.04E+07,-5872.934,1.04E+07,-5869.603
1.04E+07,-5875.712,1.04E+07,-5873.149
1.04E+07,-5878.321,1.04E+07,-5878.272
1.04E+07,-5875.682,1.04E+07,-5874.372
1.04E+07,-5877.469,1.04E+07,-5877.516
1.04E+07,-5875.268,1.04E+07,-5880.468
1.04E+07,-5877.916,1.04E+07,-5880.246
1.04E+07,-5882.069,1.04E+07,-5878.485
1.04E+07,-5879.303,1.04E+07,-5877.384
1.04E+07,-5872.57,1.04E+07,-5874.821
1.04E+07,-5874.381,1.04E+07,-5880.066
1.04E+07,-5878.037,1.04E+07,-5871.825
1.04E+07,-5873.117,1.04E+07,-5876.018
1.04E+07,-5880.855,1.04E+07,-5870.739
1.04E+07,-5876.995,1.04E+07,-5880.799
1.04E+07,-5876.891,1.04E+07,-5873.14
1.04E+07,-5875.466,1.04E+07,-5876.899
1.04E+07,-5879.568,1.04E+07,-5876.648
1.04E+07,-5872.545,1.04E+07,-5872.002
1.04E+07,-5871.329,1.04E+07,-5880.222
1.04E+07,-5872.39,1.04E+07,-5873.313
1.04E+07,-5871.089,1.04E+07,-5880.7
1.04E+07,-5873.507,1.04E+07,-5874.952
1.04E+07,-5872.064,1.04E+07,-5875.639
1.04E+07,-5872.021,1.04E+07,-5874.59
1.04E+07,-5876.39,1.04E+07,-5880.146
1.04E+07,-5874.893,1.04E+07,-5873.766
1.04E+07,-5876.591,1.04E+07,-5873.812
1.04E+07,-5879.995,1.04E+07,-5874.397
1.04E+07,-5878.647,1.04E+07,-5877.984
1.04E+07,-5875.292,1.04E+07,-5872.936
1.04E+07,-5871.796,1.04E+07,-5870.405
1.04E+07,-5869.813,1.04E+07,-5872.608
1.04E+07,-5876.534,1.04E+07,-5875.79
1.04E+07,-5871.807,1.04E+07,-5873.314
1.04E+07,-5873.293,1.04E+07,-5875.62
1.04E+07,-5872.152,1.04E+07,-5876.35
1.04E+07,-5876.47,1.04E+07,-5872.623
1.04E+07,-5872.08,1.04E+07,-5876.964
1.04E+07,-5872.26,1.04E+07,-5874.117
1.04E+07,-5870.844,1.04E+07,-5870.033
1.04E+07,-5873.38,1.04E+07,-5877.075
1.04E+07,-5868.804,1.04E+07,-5878.999
1.04E+07,-5871.765,1.04E+07,-5870.312
1.04E+07,-5876.777,1.04E+07,-5879.962
1.04E+07,-5882.749,1.04E+07,-5872.24
1.04E+07,-5871.811,1.04E+07,-5872.28
1.04E+07,-5871.908,1.04E+07,-5872.203
1.04E+07,-5874.081,1.04E+07,-5872.292
1.04E+07,-5872.709,1.04E+07,-5879.386
1.04E+07,-5872.502,1.04E+07,-5870.547
1.04E+07,-5869.119,1.04E+07,-5872.623
1.04E+07,-5870.738,1.04E+07,-5881.869
1.04E+07,-5872.623,1.04E+07,-5875.362
1.04E+07,-5880.287,1.04E+07,-5876.803
1.04E+07,-5873.536,1.04E+07,-5875.101
1.04E+07,-5876.056,1.04E+07,-5873.131
1.04E+07,-5877.943,1.04E+07,-5874.467
1.04E+07,-5870.163,1.04E+07,-5871.796
1.04E+07,-5871.056,1.04E+07,-5874.365
1.04E+07,-5873.904,1.04E+07,-5880.403
1.04E+07,-5871.905,1.04E+07,-5874.236
1.04E+07,-5877.287,1.04E+07,-5872.996
1.04E+07,-5877.964,1.04E+07,-5872.944
1.04E+07,-5879.981,1.04E+07,-5871.121
1.04E+07,-5870.112,1.04E+07,-5880.114
1.04E+07,-5873.109,1.04E+07,-5876.289
1.04E+07,-5876.017,1.04E+07,-5876.166
1.04E+07,-5876.89,1.04E+07,-5874.961
1.04E+07,-5876.838,1.04E+07,-5873.381
1.04E+07,-5873.533,1.04E+07,-5872.311
1.04E+07,-5877.137,1.04E+07,-5873.846
1.04E+07,-5870.48,1.04E+07,-5871.511
1.04E+07,-5871.553,1.04E+07,-5872.366
1.04E+07,-5876.571,1.04E+07,-5875.298
1.04E+07,-5870.713,1.04E+07,-5874.317
1.04E+07,-5873.539,1.04E+07,-5869.661
1.04E+07,-5869.014,1.04E+07,-5874.404
1.04E+07,-5873.561,1.04E+07,-5881.171
1.04E+07,-5875.586,1.04E+07,-5880.396
1.04E+07,-5877.63,1.04E+07,-5876.036
1.04E+07,-5875.051,1.04E+07,-5872.15
1.04E+07,-5875.526,1.04E+07,-5873.93
1.05E+07,-5875.509,1.05E+07,-5873.644
1.05E+07,-5872.03,1.05E+07,-5872.479
1.05E+07,-5881.942,1.05E+07,-5877.861
1.05E+07,-5872.633,1.05E+07,-5876.311
1.05E+07,-5871.878,1.05E+07,-5878.163
1.05E+07,-5876.156,1.05E+07,-5875.288
1.05E+07,-5874.459,1.05E+07,-5870.958
1.05E+07,-5869.677,1.05E+07,-5874.218
1.05E+07,-5874.737,1.05E+07,-5874.206
1.05E+07,-5876.315,1.05E+07,-5876.097
1.05E+07,-5870.466,1.05E+07,-5872.58
1.05E+07,-5877.597,1.05E+07,-5871.483
1.05E+07,-5875.92,1.05E+07,-5873.232
1.05E+07,-5879.52,1.05E+07,-5872.108
1.05E+07,-5879.534,1.05E+07,-5880.372
1.05E+07,-5880.469,1.05E+07,-5873.935
1.05E+07,-5877.458,1.05E+07,-5879.536
1.05E+07,-5874.06,1.05E+07,-5876.35
1.05E+07,-5871.196,1.05E+07,-5881.676
1.05E+07,-5871.959,1.05E+07,-5874.172
1.05E+07,-5873.683,1.05E+07,-5878.402
1.05E+07,-5883.456,1.05E+07,-5870.913
1.05E+07,-5874.092,1.05E+07,-5873.24
1.05E+07,-5872.857,1.05E+07,-5874.201
1.05E+07,-5871.222,1.05E+07,-5871.861
1.05E+07,-5874.507,1.05E+07,-5873.229
1.05E+07,-5877.087,1.05E+07,-5871.01
1.05E+07,-5879.142,1.05E+07,-5874.676
1.05E+07,-5875.477,1.05E+07,-5871.886
1.05E+07,-5871.735,1.05E+07,-5875.085
1.05E+07,-5874.586,1.05E+07,-5875.171
1.05E+07,-5876.705,1.05E+07,-5869.419
1.05E+07,-5871.044,1.05E+07,-5873.149
1.05E+07,-5874.991,1.05E+07,-5870.811
1.05E+07,-5870.529,1.05E+07,-5875.003
1.05E+07,-5873.936,1.05E+07,-5873.858
1.05E+07,-5873.227,1.05E+07,-5879.431
1.05E+07,-5878.215,1.05E+07,-5877.938
1.05E+07,-5880.145,1.05E+07,-5880.992
1.05E+07,-5872.087,1.05E+07,-5874.064
1.05E+07,-5878.646,1.05E+07,-5882.663
1.05E+07,-5871.544,1.05E+07,-5877.187
1.05E+07,-5877.948,1.05E+07,-5873.131
1.05E+07,-5880.236,1.05E+07,-5876.109
1.05E+07,-5874.954,1.05E+07,-5874.333
1.05E+07,-5878.877,1.05E+07,-5874.251
1.05E+07,-5880.078,1.05E+07,-5869.288
1.05E+07,-5875.431,1.05E+07,-5873.193
1.05E+07,-5876.262,1.05E+07,-5876.816
1.05E+07,-5872.264,1.05E+07,-5869.743
1.05E+07,-5885.451,1.05E+07,-5870.546
1.05E+07,-5880.809,1.05E+07,-5877.318
1.05E+07,-5873.506,1.05E+07,-5873.3
1.05E+07,-5870.849,1.05E+07,-5872.525
1.05E+07,-5876.87,1.05E+07,-5871.702
1.05E+07,-5874.997,1.05E+07,-5875.347
1.05E+07,-5873.194,1.05E+07,-5875.523
1.05E+07,-5871.194,1.05E+07,-5877.888
1.05E+07,-5878.157,1.05E+07,-5868.745
1.05E+07,-5878.09,1.05E+07,-5871.168
1.05E+07,-5878.204,1.05E+07,-5871.231
1.05E+07,-5874.878,1.05E+07,-5881.381
1.05E+07,-5871.926,1.05E+07,-5874.862
1.05E+07,-5871.213,1.05E+07,-5868.209
1.05E+07,-5871.536,1.05E+07,-5878.239
1.05E+07,-5875.856,1.05E+07,-5873.668
1.05E+07,-5873.128,1.05E+07,-5880.295
1.05E+07,-5875.583,1.05E+07,-5880.665
1.05E+07,-5882.942,1.05E+07,-5882.505
1.05E+07,-5872.87,1.05E+07,-5873.899
1.05E+07,-5869.707,1.05E+07,-5877.92
1.05E+07,-5873.643,1.05E+07,-5870.062
1.05E+07,-5876.718,1.05E+07,-5871.32
1.05E+07,-5870.372,1.05E+07,-5872.411
1.05E+07,-5878.163,1.05E+07,-5875.19
1.05E+07,-5878.377,1.05E+07,-5871.916
1.05E+07,-5871.07,1.05E+07,-5871.855
1.05E+07,-5874.31,1.05E+07,-5879.342
1.05E+07,-5881.967,1.05E+07,-5871.195
1.05E+07,-5876.857,1.05E+07,-5875.309
1.05E+07,-5876.831,1.05E+07,-5875.866
1.05E+07,-5877.782,1.05E+07,-5878.696
1.05E+07,-5880.13,1.05E+07,-5871.612
1.05E+07,-5879.021,1.05E+07,-5879.334
1.05E+07,-5880.064,1.05E+07,-5876.642
1.05E+07,-5870.723,1.05E+07,-5876.446
1.05E+07,-5881.853,1.05E+07,-5873.926
1.05E+07,-5878.369,1.05E+07,-5876.729
1.05E+07,-5876.106,1.05E+07,-5872.449
1.05E+07,-5876.176,1.05E+07,-5873.079
1.05E+07,-5877.155,1.05E+07,-5879.81
1.05E+07,-5880.723,1.05E+07,-5877.971
1.05E+07,-5877.459,1.05E+07,-5875.842
1.05E+07,-5868.9,1.05E+07,-5874.15
1.05E+07,-5876.261,1.05E+07,-5881.095
1.05E+07,-5870.615,1.05E+07,-5873.888
1.05E+07,-5874.339,1.05E+07,-5870.562
1.05E+07,-5876.499,1.05E+07,-5876.971
1.05E+07,-5877.17,1.05E+07,-5872.625
1.05E+07,-5874.408,1.05E+07,-5878.284
1.06E+07,-5876.505,1.06E+07,-5876.34
1.06E+07,-5875.35,1.06E+07,-5878.203
1.06E+07,-5875.838,1.06E+07,-5871.723
1.06E+07,-5870.496,1.06E+07,-5872.313
1.06E+07,-5875.296,1.06E+07,-5882.36
1.06E+07,-5870.49,1.06E+07,-5868.624
1.06E+07,-5876.1,1.06E+07,-5876.544
1.06E+07,-5870.122,1.06E+07,-5871.944
1.06E+07,-5877.784,1.06E+07,-5870.716
1.06E+07,-5868.943,1.06E+07,-5875.951
1.06E+07,-5874.189,1.06E+07,-5871.702
1.06E+07,-5873.394,1.06E+07,-5876.746
1.06E+07,-5878.799,1.06E+07,-5875.557
1.06E+07,-5875.817,1.06E+07,-5873.269
1.06E+07,-5881.308,1.06E+07,-5872.85
1.06E+07,-5881.093,1.06E+07,-5873.898
1.06E+07,-5876.356,1.06E+07,-5871.244
1.06E+07,-5876.502,1.06E+07,-5877.17
1.06E+07,-5871.998,1.06E+07,-5876.38
1.06E+07,-5880.71,1.06E+07,-5871.597
1.06E+07,-5874.605,1.06E+07,-5876.211
1.06E+07,-5873.123,1.06E+07,-5878.686
1.06E+07,-5876.384,1.06E+07,-5875.044
1.06E+07,-5876.33,1.06E+07,-5874.882
1.06E+07,-5875.537,1.06E+07,-5871.976
1.06E+07,-5874.266,1.06E+07,-5873.981
1.06E+07,-5873.735,1.06E+07,-5876.613
1.06E+07,-5880.885,1.06E+07,-5877.959
1.06E+07,-5872.407,1.06E+07,-5872.589
1.06E+07,-5871.564,1.06E+07,-5875.854
1.06E+07,-5871.922,1.06E+07,-5876.437
1.06E+07,-5871.476,1.06E+07,-5870.987
1.06E+07,-5877.394,1.06E+07,-5870.359
1.06E+07,-5876.679,1.06E+07,-5869.439
1.06E+07,-5870.933,1.06E+07,-5870.516
1.06E+07,-5877.457,1.06E+07,-5875.993
1.06E+07,-5879.721,1.06E+07,-5873.081
1.06E+07,-5878.647,1.06E+07,-5873.144
1.06E+07,-5876.422,1.06E+07,-5879.921
1.06E+07,-5872.747,1.06E+07,-5871.594
1.06E+07,-5874.215,1.06E+07,-5875.748
1.06E+07,-5871.604,1.06E+07,-5880.694
1.06E+07,-5871.478,1.06E+07,-5874.474
1.06E+07,-5880.895,1.06E+07,-5875.947
1.06E+07,-5874.176,1.06E+07,-5870.954
1.06E+07,-5879.197,1.06E+07,-5872.975
1.06E+07,-5880.436,1.06E+07,-5882.864
1.06E+07,-5872.055,1.06E+07,-5869.159
1.06E+07,-5876.623,1.06E+07,-5874.111
1.06E+07,-5872.033,1.06E+07,-5871.854
1.06E+07,-5877.027,1.06E+07,-5873.16
1.06E+07,-5873.382,1.06E+07,-5875.37
1.06E+07,-5871.19,1.06E+07,-5874.342
1.06E+07,-5876.056,1.06E+07,-5875.853
1.06E+07,-5872.78,1.06E+07,-5870.736
1.06E+07,-5872.999,1.06E+07,-5876.23
1.06E+07,-5874.394,1.06E+07,-5882.136
1.06E+07,-5875.925,1.06E+07,-5877.14
1.06E+07,-5869.627,1.06E+07,-5877.286
1.06E+07,-5884.403,1.06E+07,-5870.603
1.06E+07,-5875.15,1.06E+07,-5879.391
1.06E+07,-5875.504,1.06E+07,-5874.455
1.06E+07,-5874.632,1.06E+07,-5876.618
1.06E+07,-5872.61,1.06E+07,-5872.078
1.06E+07,-5877.174,1.06E+07,-5877.156
1.06E+07,-5872.233,1.06E+07,-5882.418
1.06E+07,-5873.81,1.06E+07,-5875.366
1.06E+07,-5875.529,1.06E+07,-5874.045
1.06E+07,-5878.919,1.06E+07,-5876.327
1.06E+07,-5877.867,1.06E+07,-5871.445
1.06E+07,-5872.723,1.06E+07,-5871.876
1.06E+07,-5872.612,1.06E+07,-5873.668
1.06E+07,-5879.741,1.06E+07,-5873.588
1.06E+07,-5879.597,1.06E+07,-5873.692
1.06E+07,-5879.827,1.06E+07,-5874.227
1.06E+07,-5876.826,1.06E+07,-5878.154
1.06E+07,-5874.312,1.06E+07,-5871.685
1.06E+07,-5869.611,1.06E+07,-5871.411
1.06E+07,-5872.122,1.06E+07,-5874.169
1.06E+07,-5875.878,1.06E+07,-5874.047
1.06E+07,-5874.996,1.06E+07,-5875.197
1.06E+07,-5874.651,1.06E+07,-5879.431
1.06E+07,-5876.019,1.06E+07,-5873.2
1.06E+07,-5878.732,1.06E+07,-5873.417
1.06E+07,-5872.778,1.06E+07,-5873.187
1.06E+07,-5877.395,1.06E+07,-5872.838
1.06E+07,-5872.333,1.06E+07,-5871.371
1.06E+07,-5877.521,1.06E+07,-5880.23
1.06E+07,-5879.425,1.06E+07,-5873.68
1.06E+07,-5880.235,1.06E+07,-5873.935
1.06E+07,-5876.475,1.06E+07,-5870.985
1.06E+07,-5871.68,1.06E+07,-5882.535
1.06E+07,-5876.491,1.06E+07,-5873.021
1.06E+07,-5874.934,1.06E+07,-5875.689
1.06E+07,-5870.674,1.06E+07,-5879.564
1.06E+07,-5870.098,1.06E+07,-5876.543
1.06E+07,-5873.835,1.06E+07,-5879.926
1.06E+07,-5873.882,1.06E+07,-5879.389
1.06E+07,-5869.281,1.06E+07,-5877.232
1.06E+07,-5869.256,1.06E+07,-5878.901
1.07E+07,-5878.837,1.07E+07,-5874.376
1.07E+07,-5875.948,1.07E+07,-5872.802
1.07E+07,-5875.619,1.07E+07,-5879.585
1.07E+07,-5870.388,1.07E+07,-5878.011
1.07E+07,-5873.933,1.07E+07,-5877.676
1.07E+07,-5871.734,1.07E+07,-5874.344
1.07E+07,-5877.607,1.07E+07,-5872.444
1.07E+07,-5876.224,1.07E+07,-5873.552
1.07E+07,-5877.496,1.07E+07,-5877.156
1.07E+07,-5876.808,1.07E+07,-5870.689
1.07E+07,-5874.504,1.07E+07,-5874.187
1.07E+07,-5874.79,1.07E+07,-5875.226
1.07E+07,-5876.983,1.07E+07,-5871.606
1.07E+07,-5877.048,1.07E+07,-5875.765
1.07E+07,-5871.134,1.07E+07,-5876.77
1.07E+07,-5872.406,1.07E+07,-5870.311
1.07E+07,-5870.06,1.07E+07,-5870.898
1.07E+07,-5873.089,1.07E+07,-5879.208
1.07E+07,-5876.225,1.07E+07,-5873.891
1.07E+07,-5877.272,1.07E+07,-5873.182
1.07E+07,-5875.07,1.07E+07,-5873.622
1.07E+07,-5873.107,1.07E+07,-5877.249
1.07E+07,-5876.029,1.07E+07,-5872.446
1.07E+07,-5873.797,1.07E+07,-5876.936
1.07E+07,-5876.658,1.07E+07,-5876.445
1.07E+07,-5878.043,1.07E+07,-5882.17
1.07E+07,-5878.117,1.07E+07,-5876.034
1.07E+07,-5876.665,1.07E+07,-5872.183
1.07E+07,-5871.16,1.07E+07,-5875.996
1.07E+07,-5879.872,1.07E+07,-5876.739
1.07E+07,-5870.247,1.07E+07,-5877.512
1.07E+07,-5876.437,1.07E+07,-5879.615
1.07E+07,-5879.215,1.07E+07,-5878.148
1.07E+07,-5870.327,1.07E+07,-5871.77
1.07E+07,-5872.885,1.07E+07,-5870.609
1.07E+07,-5884.775,1.07E+07,-5871.745
1.07E+07,-5872.784,1.07E+07,-5880.48
1.07E+07,-5872.579,1.07E+07,-5881.545
1.07E+07,-5874.195,1.07E+07,-5875.299
1.07E+07,-5872.895,1.07E+07,-5872.946
1.07E+07,-5877.326,1.07E+07,-5875.816
1.07E+07,-5877.414,1.07E+07,-5872.955
1.07E+07,-5881.24,1.07E+07,-5875.992
1.07E+07,-5876.764,1.07E+07,-5877.121
1.07E+07,-5871.95,1.07E+07,-5878.614
1.07E+07,-5875.58,1.07E+07,-5878.997
1.07E+07,-5876.815,1.07E+07,-5874.492
1.07E+07,-5873.333,1.07E+07,-5873.21
1.07E+07,-5873.572,1.07E+07,-5877.163
1.07E+07,-5881.919,1.07E+07,-5875.756
1.07E+07,-5874.813,1.07E+07,-5874.995
1.07E+07,-5871.291,1.07E+07,-5874.535
1.07E+07,-5872.519,1.07E+07,-5869.257
1.07E+07,-5877.215,1.07E+07,-5873.329
1.07E+07,-5874.693,1.07E+07,-5872.741
1.07E+07,-5876.259,1.07E+07,-5872.801
1.07E+07,-5876.967,1.07E+07,-5872.606
1.07E+07,-5873.313,1.07E+07,-5876.695
1.07E+07,-5872.669,1.07E+07,-5870.036
1.07E+07,-5872.979,1.07E+07,-5876.431
1.07E+07,-5879.522,1.07E+07,-5880.211
1.07E+07,-5875.273,1.07E+07,-5871.139
1.07E+07,-5877.489,1.07E+07,-5871.489
1.07E+07,-5876.629,1.07E+07,-5870.188
1.07E+07,-5875.694,1.07E+07,-5871.293
1.07E+07,-5873.699,1.07E+07,-5874.271
1.07E+07,-5879.418,1.07E+07,-5873.646
1.07E+07,-5877.438,1.07E+07,-5873.8
1.07E+07,-5878.442,1.07E+07,-5871.707
1.07E+07,-5879.415,1.07E+07,-5873.131
1.07E+07,-5873.817,1.07E+07,-5872.494
1.07E+07,-5872.711,1.07E+07,-5875.276
1.07E+07,-5874.941,1.07E+07,-5868.942
1.07E+07,-5872.23,1.07E+07,-5875.282
1.07E+07,-5874.098,1.07E+07,-5873.07
1.07E+07,-5874.484,1.07E+07,-5875.901
1.07E+07,-5878.569,1.07E+07,-5876.949
1.07E+07,-5872.483,1.07E+07,-5874.298
1.07E+07,-5880.121,1.07E+07,-5874.478
1.07E+07,-5869.653,1.07E+07,-5873.95
1.07E+07,-5876.74,1.07E+07,-5872.059
1.07E+07,-5871.696,1.07E+07,-5872.174
1.07E+07,-5873.853,1.07E+07,-5878.936
1.07E+07,-5873.3,1.07E+07,-5877.574
1.07E+07,-5871.485,1.07E+07,-5870.849
1.07E+07,-5872.706,1.07E+07,-5877.651
1.07E+07,-5870.43,1.07E+07,-5873.272
1.07E+07,-5871.746,1.07E+07,-5878.679
1.07E+07,-5879.961,1.07E+07,-5877.914
1.07E+07,-5882.522,1.07E+07,-5877.263
1.07E+07,-5871.558,1.07E+07,-5869.301
1.07E+07,-5870.469,1.07E+07,-5879.995
1.07E+07,-5874.384,1.07E+07,-5878.087
1.07E+07,-5880.817,1.07E+07,-5873.922
1.07E+07,-5870.543,1.07E+07,-5882.594
1.07E+07,-5878.402,1.07E+07,-5871.264
1.07E+07,-5877.063,1.07E+07,-5874.551
1.07E+07,-5877.629,1.07E+07,-5874.797
1.07E+07,-5869.906,1.07E+07,-5875.328
1.07E+07,-5872.002,1.07E+07,-5872.489
1.08E+07,-5876.291,1.08E+07,-5882.998
1.08E+07,-5870.859,1.08E+07,-5872.734
1.08E+07,-5872.577,1.08E+07,-5872.798
1.08E+07,-5876.098,1.08E+07,-5873.617
1.08E+07,-5878.831,1.08E+07,-5872.605
1.08E+07,-5876.761,1.08E+07,-5872.933
1.08E+07,-5870.227,1.08E+07,-5870.841
1.08E+07,-5875.085,1.08E+07,-5870.872
1.08E+07,-5876.719,1.08E+07,-5871.712
1.08E+07,-5874.412,1.08E+07,-5872.538
1.08E+07,-5873.617,1.08E+07,-5879.467
1.08E+07,-5872.097,1.08E+07,-5875.433
1.08E+07,-5873.24,1.08E+07,-5877.382
1.08E+07,-5872.547,1.08E+07,-5876.463
1.08E+07,-5869.995,1.08E+07,-5875.951
1.08E+07,-5876.082,1.08E+07,-5875.587
1.08E+07,-5875.935,1.08E+07,-5874.635
1.08E+07,-5872.566,1.08E+07,-5878.166
1.08E+07,-5873.619,1.08E+07,-5873.096
1.08E+07,-5874.648,1.08E+07,-5874.617
1.08E+07,-5877.067,1.08E+07,-5869.256
1.08E+07,-5874.999,1.08E+07,-5872.42
1.08E+07,-5871.988,1.08E+07,-5876.506
1.08E+07,-5871.186,1.08E+07,-5875.146
1.08E+07,-5877.671,1.08E+07,-5870.426
1.08E+07,-5876.24,1.08E+07,-5872.561
1.08E+07,-5878.967,1.08E+07,-5874.125
1.08E+07,-5875.021,1.08E+07,-5873.38
1.08E+07,-5876.341,1.08E+07,-5876.797
1.08E+07,-5882.364,1.08E+07,-5875.379
1.08E+07,-5872.228,1.08E+07,-5875.544
1.08E+07,-5871.734,1.08E+07,-5875.434
1.08E+07,-5875.442,1.08E+07,-5877.206
1.08E+07,-5872.706,1.08E+07,-5878.393
1.08E+07,-5874.723,1.08E+07,-5876.067
1.08E+07,-5876.025,1.08E+07,-5870.171
1.08E+07,-5875.926,1.08E+07,-5870.552
1.08E+07,-5872.771,1.08E+07,-5869.812
1.08E+07,-5877.615,1.08E+07,-5871.839
1.08E+07,-5876.172,1.08E+07,-5873.445
1.08E+07,-5877.949,1.08E+07,-5877.108
1.08E+07,-5879.257,1.08E+07,-5876.028
1.08E+07,-5874.744,1.08E+07,-5871.277
1.08E+07,-5871.561,1.08E+07,-5874.332
1.08E+07,-5874.158,1.08E+07,-5873.353
1.08E+07,-5877.402,1.08E+07,-5868.762
1.08E+07,-5871.232,1.08E+07,-5869.925
1.08E+07,-5871.425,1.08E+07,-5880.616
1.08E+07,-5874.44,1.08E+07,-5880.333
1.08E+07,-5871.549,1.08E+07,-5872.605
1.08E+07,-5871.175,1.08E+07,-5874.971
1.08E+07,-5875.274,1.08E+07,-5881.159
1.08E+07,-5872.657,1.08E+07,-5873.587
1.08E+07,-5874.342,1.08E+07,-5880.317
1.08E+07,-5879.67,1.08E+07,-5874.175
1.08E+07,-5873.447,1.08E+07,-5871.323
1.08E+07,-5874.347,1.08E+07,-5877.857
1.08E+07,-5872.069,1.08E+07,-5874.597
1.08E+07,-5872.737,1.08E+07,-5870.937
1.08E+07,-5875.561,1.08E+07,-5875.974
1.08E+07,-5878.128,1.08E+07,-5876.611
1.08E+07,-5873.021,1.08E+07,-5876.708
1.08E+07,-5881.991,1.08E+07,-5876.534
1.08E+07,-5873.573,1.08E+07,-5872.659
1.08E+07,-5878.268,1.08E+07,-5876.395
1.08E+07,-5873.513,1.08E+07,-5869.602
1.08E+07,-5870.153,1.08E+07,-5881.902
1.08E+07,-5878.548,1.08E+07,-5877.063
1.08E+07,-5874.769,1.08E+07,-5874.441
1.08E+07,-5870.597,1.08E+07,-5874.254
1.08E+07,-5876.989,1.08E+07,-5879.643
1.08E+07,-5876.08,1.08E+07,-5874.053
1.08E+07,-5875.927,1.08E+07,-5875.157
1.08E+07,-5876.359,1.08E+07,-5872.126
1.08E+07,-5875.755,1.08E+07,-5874.841
1.08E+07,-5872.041,1.08E+07,-5874.287
1.08E+07,-5872.371,1.08E+07,-5872.078
1.08E+07,-5880.617,1.08E+07,-5876.013
1.08E+07,-5870.729,1.08E+07,-5871.258
1.08E+07,-5877.057,1.08E+07,-5873.76
1.08E+07,-5880.624,1.08E+07,-5870.106
1.08E+07,-5875.007,1.08E+07,-5873.444
